Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
9.487572431564331	30	78.42857142857143	28.61496682735474	146.0	32.0	78.42857142857143	28.61496682735474	1098	31973
9.785053253173828	31	99.63636363636364	47.157902504193736	200.0	34.0	99.63636363636364	47.157902504193736	1096	33069
10.106696605682373	32	120.11111111111111	45.6519305772724	200.0	65.0	120.11111111111111	45.6519305772724	1081	34150
10.418086290359497	33	79.46153846153847	27.043029486116794	116.0	38.0	79.46153846153847	27.043029486116794	1033	35183
10.744832038879395	34	100.8	40.852906873318084	165.0	26.0	100.8	40.852906873318084	1008	36191
11.055867433547974	35	80.61538461538461	37.32917700166053	143.0	25.0	80.61538461538461	37.32917700166053	1048	37239
11.36838173866272	36	101.4	29.244486659881723	131.0	24.0	101.4	29.244486659881723	1014	38253
11.681010484695435	37	137.75	45.499313181629454	200.0	73.0	137.75	45.499313181629454	1102	39355
11.987680196762085	38	128.375	48.26214225456636	200.0	41.0	128.375	48.26214225456636	1027	40382
12.299403429031372	39	112.7	53.65640688678287	200.0	39.0	112.7	53.65640688678287	1127	41509
12.593743801116943	40	118.0	42.49444408128877	183.0	62.0	118.0	42.49444408128877	1062	42571
12.880560398101807	41	155.71428571428572	30.87168969282044	200.0	109.0	155.71428571428572	30.87168969282044	1090	43661
13.191110610961914	42	156.14285714285714	42.89331806579992	200.0	84.0	156.14285714285714	42.89331806579992	1093	44754
13.502878427505493	43	182.83333333333334	25.32730191359163	200.0	136.0	182.83333333333334	25.32730191359163	1097	45851
13.801393985748291	44	154.0	57.4978260458602	200.0	27.0	154.0	57.4978260458602	1078	46929
14.117083311080933	45	135.5	61.25561198780076	200.0	31.0	135.5	61.25561198780076	1084	48013
14.425231695175171	46	186.66666666666666	20.99735433069816	200.0	144.0	186.66666666666666	20.99735433069816	1120	49133
14.751197099685669	47	165.14285714285714	31.493439550069432	200.0	115.0	165.14285714285714	31.493439550069432	1156	50289
15.043986320495605	48	168.16666666666666	50.14783699777644	200.0	60.0	168.16666666666666	50.14783699777644	1009	51298
15.333083391189575	49	178.83333333333334	18.206378613612927	200.0	154.0	178.83333333333334	18.206378613612927	1073	52371
15.634723663330078	50	181.33333333333334	25.804822977282537	200.0	141.0	181.33333333333334	25.804822977282537	1088	53459
15.922112464904785	51	173.83333333333334	29.991202413744972	200.0	127.0	173.83333333333334	29.991202413744972	1043	54502
16.22403621673584	52	156.42857142857142	64.45564841226017	200.0	19.0	156.42857142857142	64.45564841226017	1095	55597
16.52655863761902	53	174.33333333333334	23.05548862105411	200.0	137.0	174.33333333333334	23.05548862105411	1046	56643
16.837262392044067	54	163.14285714285714	21.49038702987635	200.0	134.0	163.14285714285714	21.49038702987635	1142	57785
17.203251838684082	55	172.83333333333334	29.04259324203371	200.0	130.0	172.83333333333334	29.04259324203371	1037	58822
17.511695384979248	56	173.66666666666666	30.18093585177386	200.0	127.0	173.66666666666666	30.18093585177386	1042	59864
17.82854461669922	57	165.0	55.60575509783138	200.0	33.0	165.0	55.60575509783138	1155	61019
18.14276385307312	58	152.14285714285714	33.32707424228866	200.0	102.0	152.14285714285714	33.32707424228866	1065	62084
18.471845626831055	59	142.375	43.12463767963738	194.0	47.0	142.375	43.12463767963738	1139	63223
18.802508115768433	60	133.33333333333334	34.944400282607674	200.0	59.0	133.33333333333334	34.944400282607674	1200	64423
19.11944055557251	61	184.0	22.293496809607955	200.0	151.0	184.0	22.293496809607955	1104	65527
19.42502760887146	62	153.14285714285714	21.728378885218103	200.0	133.0	153.14285714285714	21.728378885218103	1072	66599
19.728012323379517	63	176.66666666666666	33.01851332543945	200.0	128.0	176.66666666666666	33.01851332543945	1060	67659
20.045851469039917	64	177.0	31.591137997862628	200.0	117.0	177.0	31.591137997862628	1062	68721
20.32688283920288	65	149.57142857142858	28.106212545867315	200.0	113.0	149.57142857142858	28.106212545867315	1047	69768
20.664012908935547	66	166.28571428571428	26.151832963426077	200.0	117.0	166.28571428571428	26.151832963426077	1164	70932
20.953304290771484	67	156.28571428571428	31.571751775979767	200.0	103.0	156.28571428571428	31.571751775979767	1094	72026
21.21731948852539	68	169.83333333333334	19.79407880037754	192.0	138.0	169.83333333333334	19.79407880037754	1019	73045
21.497187614440918	69	178.83333333333334	21.357408290541454	200.0	152.0	178.83333333333334	21.357408290541454	1073	74118
21.811293601989746	70	190.83333333333334	13.495884146245807	200.0	166.0	190.83333333333334	13.495884146245807	1145	75263
22.149696588516235	71	192.66666666666666	16.397831834998456	200.0	156.0	192.66666666666666	16.397831834998456	1156	76419
22.453917741775513	72	188.33333333333334	16.858891488535722	200.0	159.0	188.33333333333334	16.858891488535722	1130	77549
22.778714656829834	73	185.16666666666666	15.170329228098145	200.0	164.0	185.16666666666666	15.170329228098145	1111	78660
23.10688018798828	74	187.66666666666666	16.21384867602041	200.0	159.0	187.66666666666666	16.21384867602041	1126	79786
23.451743125915527	75	191.16666666666666	19.751933801248143	200.0	147.0	191.16666666666666	19.751933801248143	1147	80933
23.775900840759277	76	196.33333333333334	8.19891591749923	200.0	178.0	196.33333333333334	8.19891591749923	1178	82111
24.129757165908813	77	192.33333333333334	17.143187827498387	200.0	154.0	192.33333333333334	17.143187827498387	1154	83265
24.48800492286682	78	190.16666666666666	18.640606809388537	200.0	149.0	190.16666666666666	18.640606809388537	1141	84406
24.81539273262024	79	196.66666666666666	7.4535599249993005	200.0	180.0	196.66666666666666	7.4535599249993005	1180	85586
25.162763118743896	80	200.0	0.0	200.0	200.0	200.0	0.0	1200	86786
25.50542116165161	81	200.0	0.0	200.0	200.0	200.0	0.0	1200	87986
25.82117748260498	82	189.83333333333334	22.73335777124786	200.0	139.0	189.83333333333334	22.73335777124786	1139	89125
26.14142608642578	83	181.5	39.173758223246	200.0	94.0	181.5	39.173758223246	1089	90214
26.49292802810669	84	200.0	0.0	200.0	200.0	200.0	0.0	1200	91414
26.798558712005615	85	160.14285714285714	63.11537863633682	200.0	54.0	160.14285714285714	63.11537863633682	1121	92535
27.131205320358276	86	200.0	0.0	200.0	200.0	200.0	0.0	1200	93735
27.480199337005615	87	200.0	0.0	200.0	200.0	200.0	0.0	1200	94935
27.791582584381104	88	184.33333333333334	35.031731647496706	200.0	106.0	184.33333333333334	35.031731647496706	1106	96041
28.13083004951477	89	198.83333333333334	2.608745973749754	200.0	193.0	198.83333333333334	2.608745973749754	1193	97234
28.436742305755615	90	181.16666666666666	26.89743895284869	200.0	137.0	181.16666666666666	26.89743895284869	1087	98321
28.766833782196045	91	177.33333333333334	32.13858878185053	200.0	128.0	177.33333333333334	32.13858878185053	1064	99385
29.08479928970337	92	183.33333333333334	37.26779962499649	200.0	100.0	183.33333333333334	37.26779962499649	1100	100485
29.411444425582886	93	200.0	0.0	200.0	200.0	200.0	0.0	1200	101685
29.724427700042725	94	192.33333333333334	17.143187827498387	200.0	154.0	192.33333333333334	17.143187827498387	1154	102839
30.047597885131836	95	189.33333333333334	23.851391759997753	200.0	136.0	189.33333333333334	23.851391759997753	1136	103975
30.347045421600342	96	197.66666666666666	5.21749194749951	200.0	186.0	197.66666666666666	5.21749194749951	1186	105161
30.678864240646362	97	198.0	4.47213595499958	200.0	188.0	198.0	4.47213595499958	1188	106349
31.017868041992188	98	196.16666666666666	8.571593913749194	200.0	177.0	196.16666666666666	8.571593913749194	1177	107526
31.318307161331177	99	200.0	0.0	200.0	200.0	200.0	0.0	1200	108726
